sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BierwischManfred+DohertyMonika,5.761958334772496e-05,6.609713221766317e-05,6.249210991926706e-05,8.288646583843783e-05,6.27787368969034e-05,0.0001135964883073,5.26691610356281e-05,7.262225099168544e-05,6.365677850222193e-05,7.738333645326342e-05,2.977815985597663e-05,6.739520432050622e-05,2.7195188048886422e-05,7.813226246615648e-05,6.605558701631142e-05,0.0001057555935476,1.2987380148343788e-05,4.547296748056228e-05,5.2650021647724526e-05,8.221094765078381e-05,5.269943982885973e-05,0.5902321202308637,6.560824511469104e-05,6.621523749682015e-05,0.0001080164247585,8.464829982801834e-05,5.357890722901164e-05,6.016037329884239e-05,7.354742267351218e-05,5.886962604804602e-05,3.751123553011831e-05,0.0001507599561988,8.726024070818003e-05,6.836703611305314e-05,6.26560546117149e-05,0.023775560118036,8.12510152545343e-05,8.655287908960459e-05,0.3834378930136355,7.728888798916299e-05
BierwischManfred+KlemmEberhardt,0.0002593061874152,0.0002974578148372,0.0002812340844068,0.000373015079182,0.2325308114958513,0.000511219807144,0.0002370277351727,0.0003268228947877,0.0002864754581256,0.0003482492718503,0.0001340110540872,0.0003032995462143,0.0001223868712559,0.0003516196736786,0.0168864342412787,0.0004759333227939,5.8447281898173e-05,0.0002046426083417,0.0002369416019274,0.0003699750355789,0.0002371639992339,0.6489407940441042,0.0002952576696195,0.0002979893256165,0.000486107771959,0.0003809438844276,0.0002411218782264,0.0002707405386717,0.000330986457375,0.0002649317714249,0.0001688123187536,0.0006784670625069,0.0003926984371689,0.0003076730939266,0.0002819718869155,0.0904083102032971,0.0003656550388801,0.0003895150881445,0.0003177242397638,0.0003478242241546
BierwischManfred+ZeibigBrigitte,0.2454657643252246,0.0001466372639282,0.0001386394796295,0.0492514715183052,0.000139275364945,0.0002520151431441,0.0001168471521915,0.0001611133165454,0.0737426036914582,0.0001716758405459,6.606319729151586e-05,0.0001495170521302,6.033284400858876e-05,0.0001733373416993,0.0001465450954112,0.000234620026053,2.881265535512093e-05,0.0001008823122929,0.0001168046912347,0.0001823859526728,0.0001169143260498,0.6143127411141865,0.0001455526621498,0.0001468992818768,0.0002396357066408,0.000187793247097,0.0001188654348036,0.0001334664945582,0.0001631658207848,0.0001306029566265,8.321911647530347e-05,0.0003344627330295,0.0001935878686087,0.000151673072373,0.0001390031928548,0.0118567035240316,0.0001802563313803,0.0001920185785522,0.0001566279683327,0.0001714663055193
DohertyMonika,0.0011027968208391639,0.0001817925834401983,0.0031933704066406214,0.002472733846235922,0.0942218446661903,0.0003124341160691143,0.0001448604883607177,0.0020883807015082963,0.000175080670357824,0.0013352160569812398,8.190141430775371e-05,0.00018536278192155713,7.479724651696629e-05,0.14498232798853442,0.00018167831812745906,0.0036580148226884428,3.572029995965238e-05,0.00012506818310604564,0.00014480784766880713,0.00022611178517224005,0.00014494376670972148,0.45654589856520544,0.054792977400812515,0.00018211741846848312,0.004677665986697457,0.0002328154428679286,0.00014736264095377354,0.00016546420874519643,0.00020228375308561976,0.00016191415642951039,0.00010317035227182533,0.1375296904334494,0.007155990123585744,0.0037032076593420033,0.00017232829404041186,0.07005614742560592,0.0015072309297139443,0.005903978350906014,0.0014779378220425917,0.00021257422443838152
JohnsonUwe,0.00503841393806191,0.010482958209487006,0.01201881057375066,0.009626560156274607,0.003851272151757583,0.0046022402146400875,0.006966160943184284,0.0030472965386956308,0.010019245098703613,0.009815745649566806,0.001890415208166464,0.01222226152578889,0.007397757758601676,0.010982826296096867,0.005301680249762306,0.010024229750851706,0.0032725769753709443,0.0051286233416320175,0.028165858787477287,0.011139680431971785,0.003339574101053854,0.29825673834608063,0.009223048564220312,0.00742369035534333,0.011739470002149043,0.019137377072129452,0.004901481321729855,0.012882007638109908,0.018557035705967534,0.009073960612817147,0.0060135089796018015,0.036859037975990556,0.017875928078218455,0.0032944112171275543,0.008827154089978502,0.33466796855563613,0.003912234487615766,0.005286760191226932,0.007646451031090974,0.010087547874068927
JohnsonUwe+BaumgärtnerKlaus,7.729422385269585e-06,0.0158325879001644,8.383051130337305e-06,0.0677564254715067,8.421500922030427e-06,1.5238486441529468e-05,7.065344257443791e-06,0.0009987245446934,8.539286474181856e-06,1.0380645924131251e-05,0.3565322140413428,9.040780419931764e-06,3.64811897385888e-06,1.048111116793616e-05,8.861076448171848e-06,1.4186663711222505e-05,1.7422018871397803e-06,6.100005455571759e-06,7.0627767898449805e-06,1.1028249462537707e-05,0.0079189300313309,0.3610371668824197,8.801067432011717e-06,8.882492882067527e-06,0.0010034725227787,1.1355209905236673e-05,7.187382845429002e-06,8.070258566015943e-06,9.866074382399618e-06,7.89711030435944e-06,5.0319729293402495e-06,2.022380781917449e-05,1.170559068092341e-05,0.0257227181797588,8.40504361452632e-06,0.1629100767839998,1.0899478608587936e-05,1.1610701124084684e-05,9.470752995341845e-06,1.036797606381195e-05
JohnsonUwe+EbelGertrud,0.0001083381243323,0.0001242778741559,0.0001174995996302,0.0001558456989749,0.0001180385245467,0.0002135876339071,9.903018705152244e-05,0.000136546604472,0.0001196894455544,0.0001454985447452,5.598981799981e-05,0.0001267185495079,5.113323444739835e-05,0.0001469066986191,0.0001241997595822,0.0001988449408504,2.441927420354583e-05,8.54996811576643e-05,9.89942005818906e-05,0.0001545755687665,9.90871181758932e-05,0.4859869867302393,0.0001233586534905,0.0001244999393579,0.0002030958256814,0.0001591583537829,0.0001007407200072,0.0001131153962532,0.0001382861409086,0.0001106884933148,7.052978627414414e-05,0.0002834635367012,0.0001640694058833,0.0001285458177291,0.0001178078535162,0.1070821158974821,0.4021480108191945,0.0001627394026704,0.0001327451864301,0.0001453209598192
KlemmEberhardt,0.0028282946644879216,0.01972330983777974,0.049936038258483896,0.00027920496753624396,0.00021147161988342106,0.011344806430130822,0.00017741728095605445,0.0002446297236277881,0.007157532264147253,0.02269329965799221,0.00010030841672128034,0.00022702229663262123,0.005519760548762106,0.033422253530189384,0.000222509764916558,0.0016966431035565547,4.374828889154922e-05,0.00015317673736909003,0.0013345366329726488,0.030993361747460216,0.00017751927576781113,0.4851116752993056,0.00022100288342685617,0.00022304755123397959,0.0003638558124420907,0.0002851397458729501,0.0016401579326035887,0.00020265160185030653,0.00612304644624464,0.00019830369003370613,0.03323219635243237,0.015925528050732378,0.0007024070060929891,0.00023029593438934537,0.054062436385004436,0.14202108687546264,0.003459769599256481,0.054477232036507076,0.012772972351100758,0.0002603493977411062
KlemmEberhardt+ZiegnerUta+SchmidtElisabeth,0.0003048159638815,0.1953562646975443,0.0003305923370718,0.0004384814417141,0.0003321086354098,0.0006009419205273,0.000278627510911,0.0003841822545242,0.0393380738568109,0.0004093690880585,0.0001575307902582,0.0003565304185206,0.0001438664942791,0.0004133310154317,0.0003494436484316,0.0005594624485318,6.870512711490758e-05,0.0002405586019165,0.0197791863876658,0.0004349078523973,0.0002787876901245,0.4118218765641602,0.0003470771448055,0.0003502882226592,0.0005714225739732,0.0004478017993864,0.0002834402003945,0.0003182571117165,0.0003890765470818,0.0003114288713073,0.0001984398836329,0.0007975420628461,0.0004616193459692,0.0003616715498403,0.2148387210241646,0.1062755057725908,0.0004298296706122,0.0004578773002783,0.0003734867314873,0.0004088694419668
KlemmErika,0.00030777354802525366,0.00346442857799998,0.0003338000255462933,0.0027195784745694196,0.0026121735486830263,0.0006067727709618533,0.0002813309923749756,0.00038790991802919333,0.00034002107334330666,0.0004133411356781867,0.0001590592881803305,0.000359989780357,0.00014526240956147903,0.00041734150504578,0.0003528342483875933,0.00557434202509124,6.937176278569513e-05,0.0002428927063958405,0.0002812287598182665,0.0149739003995869,0.00028149272578367176,0.7000015687759384,0.00742250171827496,0.0017064922145904333,0.003806916491610507,0.0004521467539109533,0.0013233145176614958,0.0003213451133266501,0.0003928516991824867,0.00031445061951219884,0.000200365316427978,0.0012086356471171066,0.12212932525425849,0.00036518079531228,0.019651078663319096,0.0900973355382673,0.00043400024423348,0.01505769770133794,0.00037711061791656666,0.00041283664159456
KlemmIne,0.00026481340972459954,0.00030377531281244717,0.002148274632511412,0.007211180235707316,0.020876465477208672,0.0017106771597872562,0.0002420618010548244,0.0003337640571075885,0.0002925597095266598,0.00035564549397015756,0.00013685722090693675,0.0022390288923044253,0.000124986160206441,0.00035908747739979446,0.0021646519900991876,0.35499823507784517,5.968860273976036e-05,0.0010914744463583013,0.000241973838485919,0.0053984442351220395,0.009547539031958657,0.48819959638490207,0.0003015284402530424,0.0003043181119766103,0.0009376746626757762,0.0003890344845010999,0.0002462428967424062,0.00431336081004822,0.004196591606037279,0.0018520212210053695,0.0001723976052337435,0.0006928765487596829,0.008484971853164294,0.00031420754705229593,0.0007926729930790757,0.07595536497901731,0.00037342092988234095,0.001692851081716823,0.00032447216212892614,0.00035521141898438714
MenzhausenJoachim,0.0001245985282893029,0.019165260074804923,0.0011159860488689469,0.0042802704460089495,0.1513425256547442,0.0008540056663103557,0.0004940461317513824,0.0001570408022566382,0.004061057582335472,0.0008198551579622971,0.00889205234077878,0.00014573766043075802,5.880779086849209e-05,0.0047365876053931,0.0001428408268391737,0.029654219607332957,2.8084348389887876e-05,9.833227690719334e-05,0.0001138521806399774,0.00017777572296452516,0.010903320098754339,0.4790457208770697,0.009710952719071807,0.030627531377528352,0.0002335783560733147,0.000183046335429286,0.00011586083411599663,0.00013009281808121372,0.0586726029645489,0.00012730166273958068,0.0020428175694219195,0.0048936401772162,0.0001886944843872848,0.0021095411921635285,0.005521903237749015,0.07158925925215368,0.030364189825546135,0.0001871648617915927,0.06672271280695605,0.0001671320953234128
MenzhausenJoachim+MenzhausenIngelore,0.0001299552524329,0.00014907552265,0.0001409447525959,0.000186942198563,0.3992093844534857,0.0002562056067706,0.000118790066157,0.0001637922805327,0.0001435715470103,0.0001745304363309,6.716168455641786e-05,0.0001520031954654,6.133604796352761e-05,0.0001762195646343,0.000148981821571,0.0002385212467217,2.929174713803825e-05,0.0001025597656989,0.0001187468991668,0.0001854186343249,0.0001188583569704,0.3002848436864528,0.0001479728863034,0.0001493418973871,0.0002436203271671,0.0168187405587174,0.0001208419084186,0.0001356857520355,0.0001658789134528,0.000132774599697,8.460286935727696e-05,0.0003400241207292,0.0001968068137556,0.000154195065635,0.008455226872793,0.2697851378475452,0.0001832536020629,0.000195211429819,0.0001592323507362,0.0001743174171926
ZeibigBrigitte,9.873881181531167e-05,0.00011326621819154236,0.0001070885334942829,0.00014203697210140995,0.06136081108488706,0.0019103966287576442,9.025560543509142e-05,0.0001244478761846773,0.0022709631023744,0.00013260662871488707,0.16167661022549112,0.00011549063721088942,4.660256806849763e-05,0.04539619732257232,0.00011319502496905956,0.0727129216238757,2.2255601480184787e-05,7.79239716408694e-05,9.022280755093399e-05,0.0001408793819326881,9.030749217035262e-05,0.47932313970176166,0.0001124284451835978,0.00011346860727970815,0.0001851004956567152,0.0048193429580616785,9.181457641282585e-05,0.00010309279298402269,0.00012603328078641965,0.00010088092607190233,6.428048609126564e-05,0.0002583472159901339,0.046474348742153664,0.00011715600011194724,0.004706619106298959,0.11602974621568686,0.00013923441022825186,0.00014831985835310336,0.0001209832832448536,0.00013244477872253023
